"auditory_id";"Аудитория";"Тип помещения";"Корпус";"Факультет";"Дата/время занятия";"Дисциплина";"Список групп на этом занятии";"Информация о подгруппах";"Тип занятия";"ID аудитории";"Присутствие преподавателя";"Полное отсутствие студентов";"Ошибка расписания";"Специальный тип";"datetime_parsed";"time_part";"Пара";"Тип недели";"День недели";"Общее количество студентов с учетом подгрупп (ПЛАН)";"Фактическое посещение (ФАКТ)";"Процент посещаемости (факт/план * 100%)";"Разница между планом и фактом"
"117";"Д-523";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"";"ПИ.1-22-1(И,О)";"1";"Лабораторная работа";"117";"1,0";"0,0";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"18";"11,0";"61,11";"7,0"
"158";"Б-207";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-11-27 13:50:00";"";"ТТП.1-22-1(И,О)";"2";"Лабораторная работа";"158";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"11";"8,0";"72,73";"3,0"
"75";"Д-312";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"Исследование радиационной безопасности";"Т.1-22-2(И,О)";"1";"Лабораторная работа";"75";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"13";"12,0";"92,31";"1,0"
"27";"Д-614";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"Запреты и ограничения на государственной гражданской службе. ФЗ-79 ст.14-18";"Т.1-22-3(И,О)";"0";"Практические (семинарские) занятия";"27";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"25";"10,0";"40,0";"15,0"
"83";"Б-102";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-11-27 13:50:00";"";"Э.8-22-1(И,О)";"0";"Лекция";"83";"0,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"21";"14,0";"66,67";"7,0"
"50";"Д-417";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"";"ЭБ.1-22-1(И,О)";"0";"Практические (семинарские) занятия";"50";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"20";"15,0";"75,0";"5,0"
"53";"Б-218";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-11-27 13:50:00";"";"ЭБ.1-22-2(И,О)";"0";"Практические (семинарские) занятия";"53";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"17";"7,0";"41,18";"10,0"
"141";"Б-312";"компьютерный класс";"Корпус Б";"корпус Б,В,Г";"2025-11-27 13:50:00";"Реализация трубопроводных систем в Renga";"СЖД.2-21-1(И,О)";"1";"Лабораторная работа";"141";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"14";"2,0";"14,29";"12,0"
"31";"Д-821";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"";"СЖД.2-21-2(И,О)";"0";"Практические (семинарские) занятия";"31";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"14";"14,0";"100,0";"0,0"
"143";"Д-416";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"";"СЖД.3-21-1(И,О)";"2";"Лабораторная работа";"143";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"8";"5,0";"62,5";"3,0"
"87";"Г-217";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 13:50:00";"";"СЖД.1-25-1(И,З,У)";"0";"Практические (семинарские) занятия";"87";"1,0";"0,0";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"9";"8,0";"88,89";"1,0"
"87";"Г-217";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 13:50:00";"";"СЖД.2-25-1(И,З,У)";"0";"Практические (семинарские) занятия";"87";"1,0";"0,0";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"12";"12,0";"100,0";"0,0"
"68";"Д-501";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 13:50:00";"Студенты не явились на занятие";"СЖД.1-25-1(И,З)";"0";"Лабораторная работа";"68";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"23";"0,0";"0,0";"23,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 13:50:00";"3 эпюр";"СЖД.2-25-1(И,З)";"0";"Практические (семинарские) занятия";"48";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"25";"9,0";"36,0";"16,0"
"89";"Г-226";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 13:50:00";"Выполнение лабораторных работ";"ИС.1-25-1(И,З)";"0";"Лабораторная работа";"89";"1,0";"";"";"";"2025-11-27 13:50:00";"13:50:00";"4,0";"числитель";"Чт";"22";"19,0";"86,36";"3,0"
"119";"Д-214";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"СОД.1-25-1(И,О)";"1";"Лабораторная работа";"119";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"14";"10,0";"71,43";"4,0"
"93";"Г-111";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 15:30:00";"Качество водного объекта по величине его водородного показателя (рН). Гидролиз солей.";"СОД.1-25-1(И,О)";"2";"Лабораторная работа";"93";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"14";"8,0";"57,14";"6,0"
"38";"Д-217";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"Т.8";"БАС.5-25-1(И,О)";"0";"Практические (семинарские) занятия";"38";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"22";"10,0";"45,45";"12,0"
"31";"Д-821";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ЭЖД.7-25-1(И,О)";"2";"Практические (семинарские) занятия";"31";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"12";"7,0";"58,33";"5,0"
"30";"Д-617";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ЭЖД.3-24-1(И,О)";"0";"Практические (семинарские) занятия";"30";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"29";"13,0";"44,83";"16,0"
"32";"Е-307";"аудитория";"Корпус Е";"корпус Е";"2025-11-27 15:30:00";"";"СОД.1-23-1(И,О)";"2";"Лабораторная работа";"32";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"9";"0,0";"0,0";"9,0"
"146";"Д-210";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ПСЖ.3-23-1(И,О)";"2";"Лабораторная работа";"146";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"9";"5,0";"55,56";"4,0"
"130";"Е-304";"компьютерный класс";"Корпус Е";"корпус Е";"2025-11-27 15:30:00";"";"ПСЖ.3-23-2(И,О)";"0";"Практические (семинарские) занятия";"130";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"19";"4,0";"21,05";"15,0"
"250";"Г-315";"компьютерный класс";"Корпус Г";"корпус Б,В,Г";"2025-11-27 15:30:00";"";"ЭЖД.1-23-1(И,О)";"2";"Лабораторная работа";"250";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"11";"6,0";"54,55";"5,0"
"54";"Б-222";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-11-27 15:30:00";"";"ЭЖД.1-23-2(И,О)";"2";"Лабораторная работа";"54";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"11";"8,0";"72,73";"3,0"
"68";"Д-501";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ЭЖД.3-23-1(И,О)";"1";"Лабораторная работа";"68";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"16";"10,0";"62,5";"6,0"
"290";"Д-914";"кабинет";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"Планирование рабочего времени";"УК.1-22-1(И,О)";"0";"Лекция";"290";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"25";"8,0";"32,0";"17,0"
"95";"Б-318";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-11-27 15:30:00";"Доклады, решение задач, РНО";"ЭЖД.3-22-1(И,О)";"0";"Практические (семинарские) занятия";"95";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"18";"12,0";"66,67";"6,0"
"114";"Д-817";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"СОД.3-21-1(И,О)";"1";"Лабораторная работа";"114";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"16";"3,0";"18,75";"13,0"
"163";"Д-215";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"СОД.3-21-1(И,О)";"2";"Лабораторная работа";"163";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"8";"0,0";"0,0";"8,0"
"132";"Д-810";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"СОД.4-21-1(И,О)";"0";"Лабораторная работа";"132";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"5";"0,0";"0,0";"5,0"
"1653";"Е-104(2)";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-11-27 15:30:00";"";"БАС.5-21-1(И,О)";"0";"Практические (семинарские) занятия";"1653";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"27";"14,0";"51,85";"13,0"
"60";"Г-203";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 15:30:00";"";"СОД.1-25-1(И,З)";"0";"Практические (семинарские) занятия";"60";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"22";"15,0";"68,18";"7,0"
"58";"Г-212";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 15:30:00";"";"СОД.2-25-1(И,З)";"0";"Практические (семинарские) занятия";"58";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"16";"0,0";"0,0";"16,0"
"58";"Г-212";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 15:30:00";"";"СОД.3-25-1(И,З)";"0";"Практические (семинарские) занятия";"58";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"16";"13,0";"81,25";"3,0"
"73";"А-214";"аудитория";"Корпус А";"корпус А";"2025-11-27 15:30:00";"Введение в дисциплину. Тренинг по таймменджменту";"ПСЖ.3-25-1(И,З)";"0";"Практические (семинарские) занятия";"73";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"21";"16,0";"76,19";"5,0"
"126";"Д-318";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ПСЖ.6-25-1(И,З)";"2";"Лабораторная работа";"126";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"10";"10,0";"100,0";"0,0"
"18";"Д-216";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ЭЖД.1-25-1(И,З)";"0";"Практические (семинарские) занятия";"18";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"31";"25,0";"80,65";"6,0"
"6";"Д-721";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ЭЖД.7-25-1(И,З)";"0";"Практические (семинарские) занятия";"6";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"20";"4,0";"20,0";"16,0"
"283";"Д-723";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"Насущные проблемы (вызовы) современности и возможные пути их решения.";"ГМУ.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"283";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"24";"10,0";"41,67";"14,0"
"357";"Д-618";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"М.3-25-1(И,О)";"0";"Практические (семинарские) занятия";"357";"0,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"17";"8,0";"47,06";"9,0"
"357";"Д-618";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"М.5-25-1(И,О)";"0";"Практические (семинарские) занятия";"357";"0,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"14";"10,0";"71,43";"4,0"
"59";"Г-223";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-11-27 15:30:00";"";"Т.1-25-3(И,О)";"0";"Практические (семинарские) занятия";"59";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"30";"13,0";"43,33";"17,0"
"90";"Д-316";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"СЖД.3-24-1(И,О)";"1";"Лабораторная работа";"90";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"13";"0,0";"0,0";"13,0"
"67";"Д-505";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"Выполнение ЛР";"ИС.1-24-1(И,О)";"1";"Лабораторная работа";"67";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"16";"5,0";"31,25";"11,0"
"117";"Д-523";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ИС.1-24-1(И,О)";"2";"Лабораторная работа";"117";"1,0";"0,0";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"13";"8,0";"61,54";"5,0"
"17";"Д-703";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ИС.1-24-2(И,О)";"0";"Практические (семинарские) занятия";"17";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"14";"8,0";"57,14";"6,0"
"63";"Д-521";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ПИ.1-24-1(И,О)";"0";"Лекция";"63";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"30";"11,0";"36,67";"19,0"
"5";"Д-718";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"М.3-24-1(И,О)";"1";"Практические (семинарские) занятия";"5";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"10";"0,0";"0,0";"10,0"
"69";"Д-507";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"Лабораторная работа №6. Слияния и сводные таблицы";"ИС.1-23-1(И,О)";"1";"Лабораторная работа";"69";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"15";"4,0";"26,67";"11,0"
"109";"Д-508";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"Wi-FI";"ИС.1-23-1(И,О)";"2";"Лабораторная работа";"109";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"12";"5,0";"41,67";"7,0"
"41";"Д-219";"аудитория";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"ИС.1-23-2(И,О)";"0";"Практические (семинарские) занятия";"41";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"29";"16,0";"55,17";"13,0"
"96";"А-401";"компьютерный класс";"Корпус А";"корпус А";"2025-11-27 15:30:00";"";"ПИ.1-23-1(И,О)";"1";"Лабораторная работа";"96";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"11";"7,0";"63,64";"4,0"
"45";"А-108";"аудитория";"Корпус А";"корпус А";"2025-11-27 15:30:00";"";"Т.1-23-2(И,О)";"1";"Лабораторная работа";"45";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"13";"13,0";"100,0";"0,0"
"167";"Д-719";"компьютерный класс";"Корпус Д";"корпус Д";"2025-11-27 15:30:00";"";"Т.1-23-3(И,О)";"1";"Практические (семинарские) занятия";"167";"1,0";"";"";"";"2025-11-27 15:30:00";"15:30:00";"5,0";"числитель";"Чт";"18";"0,0";"0,0";"18,0"
